URL,club,First Name,Last Name,Position,Age,Height,Weight,Unnamed: 7,points_scored,tries_scored,offloads,meters_gained,defenders_beaten,clean_breaks,tackles_made,tackle_success_percentage,total_tackles_missed,turnovers_lost,turnovers_won,penalties_scored,penalties_missed,conversions_scored,conversions_missed,drop_goals_scored,drop_goals_missed,kicks_from_hand,kicks_retained,tries_from_kicks,kick_meters,yellow_cards,red_cards,penalties_conceded,scrum_offences,lineout_offences,lineouts_won,lineouts_lost,lineout_success_percentage,lineout_steals,scrums_won,scrums_lost,scrums_won_percentage,scrum_penalties_won
https://www.unitedrugby.com/clubs/emirates-lions/wj-steenkamp,emirates-lions,WJ,STEENKAMP,LOCK,24,6'3'',107KG,,6,11,16,593,4,12,37,75.5,6,5,8,3,5,3,10,0,0,3,23,3,74,0,0,8,0,5,0,7,56.9,5,5,0,76.2,2
https://www.unitedrugby.com/clubs/emirates-lions/jr-stopforth,emirates-lions,JR,STOPFORTH,LOCK,24,6'7'',105KG,,15,2,11,158,0,13,9,69.6,7,3,1,7,8,5,4,3,1,26,2,4,96,2,1,16,1,4,2,2,51.9,3,3,1,79.8,0
https://www.unitedrugby.com/clubs/emirates-lions/ruhan-straeuli,emirates-lions,RUHAN,STRAEULI,NO. 8,26,6'4'',111KG,,89,2,19,187,23,9,39,63.8,1,3,0,3,8,1,8,1,2,5,11,4,25,0,1,13,2,3,7,9,56.8,3,4,4,81.6,4
https://www.unitedrugby.com/clubs/emirates-lions/ruan-venter,emirates-lions,RUAN,VENTER,FLANKER,22,6'6'',120KG,,59,0,3,59,11,15,45,72.6,3,5,9,10,8,2,8,0,1,2,18,0,21,0,0,16,5,5,3,0,64.3,4,4,4,87.3,5
https://www.unitedrugby.com/clubs/emirates-lions/jaco-visagie,emirates-lions,JACO,VISAGIE,HOOKER,32,6'2'',107KG,,1,7,8,318,10,15,23,63.9,2,4,1,7,10,0,5,1,0,6,18,1,25,0,0,0,3,4,9,9,62.7,5,1,3,64.7,3
https://www.unitedrugby.com/clubs/emirates-lions/tiaan-wessels,emirates-lions,TIAAN,WESSELS,FLANKER,22,6'5'',118KG,,0,15,5,210,16,5,34,67.1,1,5,6,5,0,1,10,1,1,5,23,0,72,0,1,9,1,4,9,4,80.8,2,4,3,81.1,5
https://www.unitedrugby.com/clubs/emirates-lions/stian-de-bruyn,emirates-lions,STIAN,DE BRUYN,PROP,21,6'2'',118KG,,47,5,15,405,3,15,43,99.5,5,6,7,10,8,1,0,3,0,2,3,5,114,2,1,15,4,1,1,0,72.8,5,3,3,59.4,0
https://www.unitedrugby.com/clubs/emirates-lions/renzo-du-plessis,emirates-lions,RENZO,DU PLESSIS,FLANKER,22,6'1'',106KG,,11,11,20,108,14,5,47,77.8,3,6,4,4,7,7,9,1,1,3,0,2,50,0,0,18,0,1,7,10,51.9,1,5,3,60.9,0
https://www.unitedrugby.com/clubs/emirates-lions/jacques-lois-du-toit,emirates-lions,JACQUES-LOIS,DU TOIT,HOOKER,23,5'9'',96KG,,68,15,20,75,24,0,59,81.3,5,8,5,3,1,7,6,0,2,9,1,3,112,2,1,2,2,4,6,4,51.7,4,5,2,53.4,4
https://www.unitedrugby.com/clubs/emirates-lions/conrad-van-vuuren,emirates-lions,CONRAD,VAN VUUREN,PROP,29,6'0'',110KG,,36,12,1,541,29,9,22,94.9,1,7,0,3,10,1,5,3,1,29,12,4,145,0,0,11,0,0,10,8,54.5,2,1,3,87.4,1
https://www.unitedrugby.com/clubs/emirates-lions/erich-cronje,emirates-lions,ERICH,CRONJE,CENTRE,28,6'0'',95KG,,31,7,7,313,8,1,16,99.8,3,5,5,3,0,5,8,2,2,20,29,1,11,2,1,2,4,5,9,4,67.7,4,4,3,75.3,0
https://www.unitedrugby.com/clubs/emirates-lions/lubabalo-dobela,emirates-lions,LUBABALO,DOBELA,FLY-HALF,26,5'9'',80KG,,8,10,10,116,20,10,0,83.3,10,5,7,10,0,4,6,2,2,8,25,4,2,1,0,14,0,4,8,1,50.3,5,1,3,61.9,1
https://www.unitedrugby.com/clubs/emirates-lions/sam-francis,emirates-lions,SAM,FRANCIS,FLY-HALF,21,5'11'',87KG,,98,8,12,18,19,5,54,92.5,5,4,2,8,5,2,10,3,1,29,28,5,119,2,1,16,5,4,1,1,74.7,0,5,1,77.8,2
https://www.unitedrugby.com/clubs/emirates-lions/boldwin-hansen,emirates-lions,BOLDWIN,HANSEN,WING,23,6'6'',93KG,,18,4,16,431,18,1,30,73.1,4,0,10,3,8,4,3,2,2,5,12,0,134,2,1,17,2,1,4,9,68.0,5,3,5,67.7,2
https://www.unitedrugby.com/clubs/emirates-lions/layton-horn,emirates-lions,LAYTON,HORN,SCRUM-HALF,21,6'0'',82KG,,47,13,7,349,18,2,30,72.2,2,8,0,8,6,4,6,1,2,28,29,0,133,0,1,6,0,5,5,8,77.8,1,1,3,91.9,4
https://www.unitedrugby.com/clubs/emirates-lions/quan-horn,emirates-lions,QUAN,HORN,FULLBACK,23,5'11'',84KG,,79,11,20,182,11,3,41,76.1,7,8,10,9,4,4,1,0,0,19,1,3,81,2,0,18,2,2,1,4,86.0,4,3,0,76.4,2
https://www.unitedrugby.com/clubs/emirates-lions/rynhardt-jonker,emirates-lions,RYNHARDT,JONKER,CENTRE,24,5'10'',90KG,,2,13,17,112,4,10,56,86.9,6,8,3,5,10,2,5,1,0,26,29,1,44,2,1,6,0,3,1,10,62.5,0,2,3,51.5,5
https://www.unitedrugby.com/clubs/emirates-lions/richard-kriel,emirates-lions,RICHARD,KRIEL,WING,24,6'4'',94KG,,19,2,17,182,9,4,54,87.3,2,10,0,9,1,2,5,3,2,10,18,5,126,0,0,4,0,1,9,7,57.9,1,4,3,99.3,5
https://www.unitedrugby.com/clubs/emirates-lions/gianni-lombard,emirates-lions,GIANNI,LOMBARD,FLY-HALF,27,5'10'',78KG,,23,4,13,480,16,14,41,72.6,5,7,7,6,0,3,1,0,3,6,21,1,85,1,0,7,2,5,3,9,63.9,4,3,2,53.7,5
https://www.unitedrugby.com/clubs/emirates-lions/marius-louw,emirates-lions,MARIUS,LOUW,CENTRE,29,6'0'',95KG,,53,4,14,145,4,8,52,65.3,3,9,4,9,1,6,3,3,1,17,23,3,114,1,0,20,5,5,7,3,50.1,4,4,5,84.8,4
https://www.unitedrugby.com/clubs/emirates-lions/tapiwa-mafura,emirates-lions,TAPIWA,MAFURA,WING,28,5'9'',78KG,,32,4,5,112,21,11,55,85.3,10,2,0,2,0,1,7,3,2,3,15,5,8,1,0,15,0,0,10,1,56.0,5,3,3,71.9,4
https://www.unitedrugby.com/clubs/emirates-lions/rabz-maxwane,emirates-lions,RABZ,MAXWANE,WING,29,6'1'',90KG,,23,2,10,475,15,14,33,65.1,4,0,7,7,2,9,7,3,1,4,11,5,150,2,1,15,5,3,4,3,87.5,4,0,5,62.5,5
https://www.unitedrugby.com/clubs/emirates-lions/bronson-mills,emirates-lions,BRONSON,MILLS,CENTRE,21,6'1'',95KG,,74,10,12,302,6,14,8,83.1,10,10,8,2,5,3,7,1,0,3,0,0,11,0,1,18,1,1,8,10,61.1,4,0,1,83.8,1
https://www.unitedrugby.com/clubs/emirates-lions/kelly-mpeku,emirates-lions,KELLY,MPEKU,CENTRE,21,6'2'',86KG,,71,13,0,117,27,3,21,87.7,4,7,9,0,7,3,7,0,1,3,8,0,115,1,1,14,3,1,3,3,99.7,3,0,4,56.3,5
https://www.unitedrugby.com/clubs/emirates-lions/sanele-nohamba,emirates-lions,SANELE,NOHAMBA,SCRUM-HALF,26,5'6'',69KG,,35,9,5,160,8,12,12,88.0,6,6,1,9,2,0,0,0,2,26,16,0,87,1,0,6,1,2,2,10,58.4,4,3,5,92.9,1
https://www.unitedrugby.com/clubs/emirates-lions/manuel-rass,emirates-lions,MANUEL,RASS,CENTRE,26,5'9'',86KG,,37,13,8,400,2,10,24,90.1,10,4,8,4,9,9,1,0,2,12,9,4,61,1,1,4,3,0,9,8,89.4,5,5,5,62.5,2
https://www.unitedrugby.com/clubs/emirates-lions/keagan-smith,emirates-lions,KEAGAN,SMITH,WING,21,5'9'',81KG,,83,3,7,197,14,8,47,94.9,4,9,7,1,8,7,3,1,2,15,17,2,103,1,0,10,1,0,7,9,85.3,3,5,3,68.1,1
https://www.unitedrugby.com/clubs/emirates-lions/nico-steyn,emirates-lions,NICO,STEYN,SCRUM-HALF,22,5'10'',78KG,,98,8,10,259,15,10,17,80.0,10,6,6,9,9,0,8,2,2,24,18,0,72,0,0,9,3,5,0,10,66.1,3,4,3,81.6,0
https://www.unitedrugby.com/clubs/emirates-lions/kade-wolhuter,emirates-lions,KADE,WOLHUTER,FLY-HALF,23,5'11'',85KG,,88,12,18,46,17,9,50,89.2,2,9,2,5,4,7,2,1,3,13,6,2,76,1,0,20,0,5,8,5,66.5,0,0,3,50.1,3
https://www.unitedrugby.com/clubs/emirates-lions/zander-du-plessis,emirates-lions,ZANDER,DU PLESSIS,CENTRE,24,6'3'',90KG,,98,9,8,398,13,2,11,84.8,9,3,1,9,6,6,5,1,3,10,24,2,39,2,1,8,2,1,3,9,78.2,1,4,2,73.6,0
https://www.unitedrugby.com/clubs/emirates-lions/henco-van-wyk,emirates-lions,HENCO,VAN WYK,CENTRE,23,5'11'',92KG,,24,8,16,558,2,7,39,67.5,4,8,6,8,7,8,6,3,3,28,18,1,134,2,0,0,2,2,10,5,92.6,3,3,4,94.7,0
https://www.unitedrugby.com/clubs/emirates-lions/morne-van-den-berg,emirates-lions,MORNE,VAN DEN BERG,SCRUM-HALF,27,5'9'',82KG,,92,1,11,77,11,11,16,61.0,6,10,4,0,2,7,7,0,2,1,23,3,16,0,1,19,4,1,8,4,69.3,2,4,2,84.0,4
https://www.unitedrugby.com/clubs/emirates-lions/edwill-van-der-merwe,emirates-lions,EDWILL,VAN DER MERWE,WING,28,5'11'',90KG,,17,7,13,123,8,0,14,71.4,4,9,5,3,1,4,6,0,3,21,14,4,118,1,1,0,3,4,7,5,53.1,3,4,2,69.4,3
https://www.unitedrugby.com/clubs/glasgow-warriors/jamie-bhatti,glasgow-warriors,JAMIE,BHATTI,PROP,31,6'0'',126KG,,81,7,14,74,27,10,41,77.7,4,1,3,0,1,7,2,2,1,13,8,2,125,1,1,7,4,5,2,0,68.7,2,0,2,83.0,4
https://www.unitedrugby.com/clubs/glasgow-warriors/gregor-brown,glasgow-warriors,GREGOR,BROWN,FLANKER,23,6'6'',110KG,,65,6,15,136,6,8,14,84.7,8,8,1,0,4,10,5,2,2,23,9,4,23,2,0,2,5,4,2,4,60.4,0,5,1,96.8,1
https://www.unitedrugby.com/clubs/glasgow-warriors/scott-cummings,glasgow-warriors,SCOTT,CUMMINGS,LOCK,28,6'6'',120KG,,53,7,19,399,8,8,14,94.0,2,8,8,7,0,9,4,3,0,23,22,1,1,0,1,1,5,2,8,5,97.0,2,1,4,59.4,5
https://www.unitedrugby.com/clubs/glasgow-warriors/rory-darge,glasgow-warriors,RORY,DARGE,FLANKER,24,5'10'',105KG,,34,13,0,504,12,9,54,67.8,5,4,2,10,1,2,9,0,2,26,19,0,91,2,0,3,4,1,2,7,84.9,0,2,1,76.6,1
https://www.unitedrugby.com/clubs/glasgow-warriors/allan-dell,glasgow-warriors,ALLAN,DELL,PROP,32,6'1'',107KG,,79,15,9,499,17,1,38,65.0,0,10,6,1,8,9,3,2,1,6,19,5,148,0,0,18,3,5,3,3,52.5,0,3,1,61.7,3
https://www.unitedrugby.com/clubs/glasgow-warriors/jack-dempsey,glasgow-warriors,JACK,DEMPSEY,FLANKER,30,6'4'',110KG,,60,2,7,572,4,3,12,98.5,9,0,7,0,6,6,0,2,3,25,3,2,116,0,0,10,2,2,8,4,64.6,0,3,4,92.7,2
https://www.unitedrugby.com/clubs/glasgow-warriors/macenzzie-duncan,glasgow-warriors,MACENZZIE,DUNCAN,FLANKER,21,,,,40,12,17,137,12,12,16,64.3,4,6,1,10,5,3,6,0,2,10,5,3,52,0,0,4,3,1,3,3,52.5,2,3,1,86.1,1
https://www.unitedrugby.com/clubs/glasgow-warriors/matt-fagerson,glasgow-warriors,MATT,FAGERSON,FLANKER,26,6'3'',128KG,,99,5,0,49,3,7,31,79.1,7,9,5,7,8,4,7,1,3,3,3,5,45,2,1,9,5,1,10,6,91.5,2,2,4,90.1,0
https://www.unitedrugby.com/clubs/glasgow-warriors/zander-fagerson,glasgow-warriors,ZANDER,FAGERSON,PROP,29,6'2'',128KG,,32,0,1,253,30,6,8,83.4,4,9,10,3,6,8,1,2,2,6,4,1,44,0,1,7,0,4,2,9,95.3,0,1,5,97.2,3
https://www.unitedrugby.com/clubs/glasgow-warriors/euan-ferrie,glasgow-warriors,EUAN,FERRIE,FLANKER,23,6'6'',110KG,,67,6,0,562,1,0,39,81.7,8,3,7,2,10,6,6,0,1,28,8,4,8,2,1,12,4,3,6,5,55.6,0,5,5,61.6,3
https://www.unitedrugby.com/clubs/glasgow-warriors/angus-fraser,glasgow-warriors,ANGUS,FRASER,HOOKER,25,5'11'',105KG,,32,14,0,425,15,4,19,63.4,10,8,6,3,4,3,5,2,2,15,11,0,5,2,1,4,4,0,5,3,72.0,1,4,3,52.4,1
https://www.unitedrugby.com/clubs/glasgow-warriors/richie-gray,glasgow-warriors,RICHIE,GRAY,LOCK,35,6'10'',122KG,,13,14,8,546,8,6,25,62.3,5,5,10,10,8,5,4,3,3,25,22,4,50,1,0,11,5,5,0,5,96.6,0,5,2,64.5,1
https://www.unitedrugby.com/clubs/glasgow-warriors/gregor-hiddleston,glasgow-warriors,GREGOR,HIDDLESTON,HOOKER,22,6'0'',107KG,,20,0,12,301,8,14,26,64.2,7,2,2,4,5,9,3,2,3,5,7,3,118,2,0,12,3,0,9,3,57.3,4,3,5,70.0,4
https://www.unitedrugby.com/clubs/glasgow-warriors/jack-mann,glasgow-warriors,JACK,MANN,FLANKER,25,6'3'',106KG,,47,8,0,580,5,15,20,83.4,9,5,0,0,5,10,1,0,1,26,20,2,34,2,0,7,4,2,7,7,64.6,1,4,5,81.3,4
https://www.unitedrugby.com/clubs/glasgow-warriors/johnny-matthews,glasgow-warriors,JOHNNY,MATTHEWS,HOOKER,31,6'0'',110KG,,19,0,12,348,10,3,17,81.8,7,9,5,10,10,6,9,2,2,5,4,3,81,1,0,14,2,0,0,10,65.2,1,0,1,89.9,0
https://www.unitedrugby.com/clubs/glasgow-warriors/nathan-mc-beth,glasgow-warriors,NATHAN,MCBETH,PROP,26,6'0'',121KG,,7,0,19,48,21,14,12,69.3,2,5,7,0,3,9,5,3,0,1,28,4,146,1,1,12,4,4,3,2,51.5,1,5,4,67.5,3
https://www.unitedrugby.com/clubs/glasgow-warriors/ally-miller,glasgow-warriors,ALLY,MILLER,FLANKER,28,6'2'',112KG,,6,14,6,73,23,15,15,85.5,6,4,5,2,0,8,4,3,2,23,10,4,24,1,1,0,3,3,5,7,51.8,4,0,0,73.7,2
https://www.unitedrugby.com/clubs/glasgow-warriors/olujare-oguntibeju,glasgow-warriors,OLUJARE,OGUNTIBEJU,LOCK,22,,,,66,6,1,260,21,14,8,92.8,6,1,4,5,4,3,1,2,1,7,22,5,138,0,0,5,5,5,5,1,97.6,1,0,1,89.3,2
https://www.unitedrugby.com/clubs/glasgow-warriors/fin-richardson,glasgow-warriors,FIN,RICHARDSON,PROP,26,6'0'',119KG,,16,1,5,355,0,0,11,61.7,9,9,10,0,10,9,9,2,0,29,10,3,16,0,0,10,2,1,6,5,78.6,1,5,1,61.3,3
https://www.unitedrugby.com/clubs/glasgow-warriors/joe-roberts,glasgow-warriors,JOE,ROBERTS,HOOKER,18,,106KG,,32,13,6,581,3,8,43,79.9,5,9,7,10,8,2,6,3,1,26,12,3,35,1,0,12,2,1,10,7,65.3,2,3,4,60.9,0
https://www.unitedrugby.com/clubs/glasgow-warriors/alex-samuel,glasgow-warriors,ALEX,SAMUEL,LOCK,22,6'7'',124KG,,47,4,13,259,12,13,37,87.6,6,1,1,1,7,7,5,3,2,6,13,3,95,0,0,20,4,4,4,0,68.9,5,2,0,79.5,4
https://www.unitedrugby.com/clubs/glasgow-warriors/patrick-schickerling,glasgow-warriors,PATRICK,SCHICKERLING,PROP,26,6'2'',120KG,,75,7,17,294,22,4,18,70.1,1,6,0,6,7,0,10,1,0,26,27,0,20,1,1,19,3,5,4,5,85.7,2,3,0,71.8,4
https://www.unitedrugby.com/clubs/glasgow-warriors/grant-stewart,glasgow-warriors,GRANT,STEWART,HOOKER,29,5'11'',113KG,,58,7,14,312,12,10,59,72.3,8,1,0,0,4,8,8,1,1,24,7,4,17,0,0,0,4,0,3,8,68.3,0,0,3,97.4,4
https://www.unitedrugby.com/clubs/glasgow-warriors/rory-sutherland,glasgow-warriors,RORY,SUTHERLAND,PROP,32,6'1'',113KG,,85,2,1,181,12,15,6,84.5,9,5,3,6,8,0,10,3,3,23,24,1,145,2,1,10,0,1,5,9,61.4,0,0,1,67.9,2
https://www.unitedrugby.com/clubs/glasgow-warriors/sam-talakai,glasgow-warriors,SAM,TALAKAI,PROP,33,6'1'',121KG,,21,6,9,363,1,1,56,95.9,9,4,5,3,2,1,9,2,0,13,30,0,0,0,1,10,5,0,6,9,55.1,3,3,2,88.0,2
https://www.unitedrugby.com/clubs/glasgow-warriors/sione-vailanu,glasgow-warriors,SIONE,VAILANU,FLANKER,30,6'1'',127KG,,29,2,11,187,8,7,34,92.4,0,3,8,9,2,7,4,0,0,8,29,0,141,0,0,7,0,4,9,1,86.4,5,2,5,79.2,0
https://www.unitedrugby.com/clubs/glasgow-warriors/henco-venter,glasgow-warriors,HENCO,VENTER,FLANKER,32,6'4'',110KG,,37,5,16,568,23,10,47,83.3,0,6,0,5,0,8,8,2,1,14,17,0,135,2,0,2,2,1,9,10,59.0,4,2,1,52.7,2
https://www.unitedrugby.com/clubs/glasgow-warriors/murphy-walker,glasgow-warriors,MURPHY,WALKER,PROP,25,6'2'',117KG,,50,5,7,542,7,12,17,89.2,2,7,0,7,8,6,8,2,3,24,18,5,50,1,1,18,4,2,0,0,53.5,2,4,2,54.2,1
https://www.unitedrugby.com/clubs/glasgow-warriors/max-williamson,glasgow-warriors,MAX,WILLIAMSON,LOCK,22,6'6'',125KG,,53,2,10,595,6,1,15,74.6,2,3,4,8,5,2,0,1,0,21,11,1,78,0,1,11,0,3,8,1,71.3,0,1,2,60.2,2
https://www.unitedrugby.com/clubs/glasgow-warriors/jp-du-preez,glasgow-warriors,JP,DU PREEZ,LOCK,30,6'11'',121KG,,7,6,2,547,3,2,54,85.6,0,0,9,5,1,6,4,1,1,17,11,3,35,0,0,5,1,0,7,4,52.0,4,0,4,57.2,4
https://www.unitedrugby.com/clubs/glasgow-warriors/ben-afshar,glasgow-warriors,BEN,AFSHAR,SCRUM-HALF,21,5'11'',82KG,,26,2,5,407,17,13,38,78.6,6,0,4,10,7,5,8,1,0,11,17,5,61,2,1,7,0,5,6,5,98.2,1,2,1,66.5,0
https://www.unitedrugby.com/clubs/glasgow-warriors/seb-cancelliere,glasgow-warriors,SEB,CANCELLIERE,WING,31,5'11'',84KG,,26,7,8,413,2,9,3,67.6,3,0,4,8,8,1,6,3,0,22,9,4,128,2,0,4,4,0,8,0,81.4,4,5,4,78.9,3
https://www.unitedrugby.com/clubs/glasgow-warriors/amena-caqusau,glasgow-warriors,AMENA,CAQUSAU,WING,20,6'0'',91KG,,97,9,5,341,27,0,58,88.1,9,10,9,3,8,2,5,3,0,18,6,2,84,2,0,9,4,0,2,6,57.6,2,0,3,80.1,3
https://www.unitedrugby.com/clubs/glasgow-warriors/facundo-cordero,glasgow-warriors,FACUNDO,CORDERO,WING,26,5'9'',88KG,,20,15,8,219,5,10,24,82.3,1,0,5,5,1,10,5,2,3,12,27,5,41,2,1,15,5,0,9,10,58.6,5,1,2,79.4,0
https://www.unitedrugby.com/clubs/glasgow-warriors/jamie-dobie,glasgow-warriors,JAMIE,DOBIE,SCRUM-HALF,23,5'11'',87KG,,29,3,6,162,11,15,31,74.3,9,4,7,7,1,9,10,2,2,6,17,2,0,1,1,11,0,4,3,3,78.5,3,5,0,55.9,1
https://www.unitedrugby.com/clubs/glasgow-warriors/adam-hastings,glasgow-warriors,ADAM,HASTINGS,FLY-HALF,28,6'0'',89KG,,96,14,8,219,11,1,39,96.5,4,3,2,8,6,9,6,0,2,24,11,4,53,0,0,16,4,4,6,8,67.8,2,0,2,80.0,3
https://www.unitedrugby.com/clubs/glasgow-warriors/george-horne,glasgow-warriors,GEORGE,HORNE,SCRUM-HALF,29,5'9'',81KG,,27,14,17,269,20,13,12,60.8,5,8,8,2,10,4,0,2,3,9,13,1,99,0,0,5,4,5,5,5,88.7,5,2,3,70.5,4
https://www.unitedrugby.com/clubs/glasgow-warriors/brent-jackson,glasgow-warriors,BRENT,JACKSON,SCRUM-HALF,20,5'11'',84KG,,63,12,11,399,27,15,44,72.6,8,2,0,1,3,9,3,2,3,29,14,2,38,0,1,8,5,4,1,8,77.3,0,4,2,95.2,3
https://www.unitedrugby.com/clubs/glasgow-warriors/kerr-johnston,glasgow-warriors,KERR,JOHNSTON,CENTRE,20,6'1'',104KG,,96,0,7,181,7,6,16,62.3,3,6,3,5,0,3,0,1,1,9,15,0,6,0,1,9,5,5,1,0,71.7,0,3,4,95.6,3
https://www.unitedrugby.com/clubs/glasgow-warriors/huw-jones,glasgow-warriors,HUW,JONES,CENTRE,31,6'1'',102KG,,68,3,7,204,21,9,48,90.7,1,10,8,3,7,1,5,1,0,1,1,5,149,1,1,19,5,5,9,3,98.1,4,5,1,88.4,4
https://www.unitedrugby.com/clubs/glasgow-warriors/tom-jordan,glasgow-warriors,TOM,JORDAN,FLY-HALF,26,6'1'',96KG,,60,13,17,581,21,1,36,88.1,4,7,7,0,1,3,3,1,3,13,29,2,120,0,1,13,5,4,6,1,69.5,2,3,0,85.2,2
https://www.unitedrugby.com/clubs/glasgow-warriors/sean-kennedy,glasgow-warriors,SEAN,KENNEDY,SCRUM-HALF,33,5'9'',80KG,,47,6,19,555,0,5,5,73.3,2,5,9,7,2,7,0,1,1,12,29,4,44,1,0,13,1,1,8,5,70.0,0,2,4,55.7,1
https://www.unitedrugby.com/clubs/glasgow-warriors/stafford-mc-dowall,glasgow-warriors,STAFFORD,MCDOWALL,CENTRE,26,6'4'',110KG,,18,10,14,227,3,14,18,87.0,1,9,8,8,4,4,8,1,2,21,17,0,73,1,0,16,2,4,10,3,83.3,1,2,5,54.2,4
https://www.unitedrugby.com/clubs/glasgow-warriors/josh-mc-kay,glasgow-warriors,JOSH,MCKAY,FULLBACK,27,5'9'',93KG,,3,3,6,595,20,2,12,75.8,0,0,0,8,2,4,3,0,2,28,30,2,119,2,0,15,4,1,8,8,90.5,1,5,1,92.0,4
https://www.unitedrugby.com/clubs/glasgow-warriors/duncan-munn,glasgow-warriors,DUNCAN,MUNN,CENTRE,21,6'2'',95KG,,34,12,10,249,27,3,56,90.3,9,7,8,1,6,9,5,0,2,5,11,4,71,2,1,3,3,2,6,2,81.3,3,1,0,71.4,5
https://www.unitedrugby.com/clubs/glasgow-warriors/kyle-rowe,glasgow-warriors,KYLE,ROWE,WING,27,6'0'',88KG,,63,5,19,440,10,10,59,78.2,1,9,2,8,6,2,6,0,2,8,15,1,137,0,1,1,5,4,10,0,84.9,4,5,3,72.6,0
https://www.unitedrugby.com/clubs/glasgow-warriors/ollie-smith,glasgow-warriors,OLLIE,SMITH,WING,24,5'9'',97KG,,48,8,15,532,2,14,25,76.5,5,2,10,6,1,7,7,1,1,12,12,4,141,1,0,15,2,2,7,10,68.6,0,0,2,92.4,1
https://www.unitedrugby.com/clubs/glasgow-warriors/kyle-steyn,glasgow-warriors,KYLE,STEYN,WING,31,6'1'',99KG,,16,0,3,195,12,12,13,97.4,7,7,9,4,6,5,10,3,0,8,19,1,45,2,1,0,5,4,9,10,74.0,3,1,0,81.1,2
https://www.unitedrugby.com/clubs/glasgow-warriors/sione-tuipulotu,glasgow-warriors,SIONE,TUIPULOTU,CENTRE,28,5'10'',103KG,,43,12,5,518,24,7,30,70.0,2,3,8,6,10,1,8,1,1,30,16,0,122,1,1,2,2,2,2,0,59.9,1,3,5,59.0,5
https://www.unitedrugby.com/clubs/glasgow-warriors/duncan-weir,glasgow-warriors,DUNCAN,WEIR,FLY-HALF,33,5'9'',89KG,,91,4,2,69,16,13,53,64.8,10,7,0,8,5,1,8,1,0,12,17,4,117,2,1,10,3,3,0,8,84.0,3,0,3,60.6,4
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/meno-barnard,hollywoodbets-sharks,MENO,BARNARD,FLANKER,21,6'4'',104KG,,29,10,8,398,21,2,3,83.4,8,10,0,7,9,8,7,0,2,4,2,3,74,1,1,15,0,2,6,8,61.1,3,1,1,50.3,5
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/ethan-bester,hollywoodbets-sharks,ETHAN,BESTER,HOOKER,20,6'2'',112KG,,92,6,9,202,21,9,59,98.8,8,0,8,5,8,6,9,1,3,13,22,5,5,0,1,17,1,1,7,4,50.1,0,3,0,85.5,2
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/phepsi-buthelezi,hollywoodbets-sharks,PHEPSI,BUTHELEZI,NO. 8,25,6'3'',108KG,,45,0,13,147,9,5,38,75.1,1,2,10,3,8,9,10,0,3,4,9,3,20,0,1,14,4,0,1,1,96.7,0,0,3,74.3,5
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/bryce-calvert,hollywoodbets-sharks,BRYCE,CALVERT,HOOKER,21,5'11'',104KG,,5,13,10,471,20,0,7,62.5,7,5,5,0,1,8,2,1,3,8,0,3,146,1,0,8,0,5,8,8,65.3,0,4,1,97.5,5
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/andrew-davis,hollywoodbets-sharks,ANDREW,DAVIS,HOOKER,20,6'1'',101KG,,98,3,17,198,11,6,24,73.6,9,8,3,5,6,5,1,2,0,7,5,3,102,2,0,11,3,2,3,7,59.8,4,5,4,85.7,5
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/ruan-dreyer,hollywoodbets-sharks,RUAN,DREYER,PROP,34,6'0'',112KG,,36,5,11,425,14,7,12,80.2,10,1,6,2,4,4,4,3,2,6,2,5,87,2,0,17,1,0,9,10,63.4,3,5,2,55.2,4
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/thomas-dyer,hollywoodbets-sharks,THOMAS,DYER,LOCK,20,6'5'',115KG,,23,1,11,491,20,10,31,66.5,4,10,4,5,5,0,0,3,1,7,18,3,98,0,0,4,1,3,10,9,66.5,3,5,3,58.1,4
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/eben-etzebeth,hollywoodbets-sharks,EBEN,ETZEBETH,LOCK,33,6'8'',121KG,,92,9,12,141,9,13,58,86.3,3,0,9,5,0,5,2,0,3,21,3,1,61,0,1,7,1,3,8,9,73.7,4,4,4,75.1,0
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/phatu-ganyane,hollywoodbets-sharks,PHATU,GANYANE,PROP,22,6'1'',124KG,,45,4,12,312,13,7,37,99.9,9,9,6,3,6,5,0,2,0,2,28,4,106,0,0,2,3,1,2,5,53.5,1,1,5,96.2,3
https://www.unitedrugby.com/clubs/hollywoodbets-sharks/gerbrandt-grobler,hollywoodbets-sharks,GERBRANDT,GROBLER,LOCK,33,6'7'',119KG,,52,10,18,164,12,2,37,78.1,4,2,7,1,5,2,2,3,3,22,19,0,82,2,0,1,5,1,7,6,52.6,2,2,5,62.4,1
